lat;lon;validdate;t_2m:C;precip_1h:mm;wind_speed_10m:ms
-23.9;-46.15;2025-10-01T16:00:00Z;23.6;0.00;4.2
-23.9;-46.15;2025-10-01T17:00:00Z;23.5;0.00;4.9
-23.9;-46.15;2025-10-01T18:00:00Z;22.9;0.00;4.2
-23.9;-46.15;2025-10-01T19:00:00Z;22.1;0.04;3.2
-23.9;-46.15;2025-10-01T20:00:00Z;21.8;0.34;2.9
-23.9;-46.15;2025-10-01T21:00:00Z;21.5;0.32;2.7
-23.9;-46.15;2025-10-01T22:00:00Z;21.3;0.32;2.8
-23.9;-46.15;2025-10-01T23:00:00Z;21.1;0.31;3.4
-23.9;-46.15;2025-10-02T00:00:00Z;20.9;0.03;3.9
-23.9;-46.1;2025-10-01T00:00:00Z;21.1;0.00;0.9
-23.9;-46.1;2025-10-01T01:00:00Z;21.3;0.00;1.1
-23.9;-46.1;2025-10-01T02:00:00Z;21.5;0.00;0.5
-23.9;-46.1;2025-10-01T03:00:00Z;20.7;0.00;2.5
-23.9;-46.1;2025-10-01T04:00:00Z;20.0;0.00;8.5
-23.9;-46.1;2025-10-01T05:00:00Z;20.3;0.00;8.7
-23.9;-46.1;2025-10-01T06:00:00Z;20.5;0.00;7.3
-23.9;-46.1;2025-10-01T07:00:00Z;20.6;0.15;6.0
-23.9;-46.1;2025-10-01T08:00:00Z;20.6;1.73;4.6
-23.9;-46.1;2025-10-01T09:00:00Z;20.5;1.16;3.6
-23.9;-46.1;2025-10-01T10:00:00Z;21.0;0.55;3.4
-23.9;-46.1;2025-10-01T11:00:00Z;21.5;0.00;4.8
-23.9;-46.1;2025-10-01T12:00:00Z;22.0;0.00;4.5
-23.9;-46.1;2025-10-01T13:00:00Z;22.6;0.00;5.6
-23.9;-46.1;2025-10-01T14:00:00Z;22.6;0.00;4.8
-23.9;-46.1;2025-10-01T15:00:00Z;22.7;0.00;5.4
-23.9;-46.1;2025-10-01T16:00:00Z;22.4;0.00;4.9
-23.9;-46.1;2025-10-01T17:00:00Z;22.5;0.00;5.7
-23.9;-46.1;2025-10-01T18:00:00Z;22.3;0.00;4.9
-23.9;-46.1;2025-10-01T19:00:00Z;21.8;0.04;3.6
-23.9;-46.1;2025-10-01T20:00:00Z;21.6;0.32;3.3
-23.9;-46.1;2025-10-01T21:00:00Z;21.4;0.32;3.0
-23.9;-46.1;2025-10-01T22:00:00Z;21.3;0.32;3.1
-23.9;-46.1;2025-10-01T23:00:00Z;21.2;0.32;3.7
-23.9;-46.1;2025-10-02T00:00:00Z;21.2;0.04;4.4
-23.85;-47.2;2025-10-01T00:00:00Z;19.4;0.00;3.6
-23.85;-47.2;2025-10-01T01:00:00Z;19.3;0.00;2.3
-23.85;-47.2;2025-10-01T02:00:00Z;17.0;0.00;4.4
-23.85;-47.2;2025-10-01T03:00:00Z;16.0;0.00;5.3
-23.85;-47.2;2025-10-01T04:00:00Z;14.7;0.00;6.1
-23.85;-47.2;2025-10-01T05:00:00Z;14.5;0.00;5.7
-23.85;-47.2;2025-10-01T06:00:00Z;14.3;0.00;4.3
-23.85;-47.2;2025-10-01T07:00:00Z;14.4;0.00;4.0
-23.85;-47.2;2025-10-01T08:00:00Z;14.2;0.00;3.2
-23.85;-47.2;2025-10-01T09:00:00Z;14.1;0.00;2.0
-23.85;-47.2;2025-10-01T10:00:00Z;14.2;0.00;3.4
-23.85;-47.2;2025-10-01T11:00:00Z;14.8;0.00;3.0
-23.85;-47.2;2025-10-01T12:00:00Z;16.5;0.00;2.0
-23.85;-47.2;2025-10-01T13:00:00Z;18.5;0.00;2.8
-23.85;-47.2;2025-10-01T14:00:00Z;20.4;0.00;2.7
-23.85;-47.2;2025-10-01T15:00:00Z;21.5;0.00;3.2
-23.85;-47.2;2025-10-01T16:00:00Z;21.7;0.00;3.8
-23.85;-47.2;2025-10-01T17:00:00Z;20.8;0.00;4.1
-23.85;-47.2;2025-10-01T18:00:00Z;20.0;0.00;3.9
-23.85;-47.2;2025-10-01T19:00:00Z;19.1;0.00;4.4
-23.85;-47.2;2025-10-01T20:00:00Z;18.3;0.08;5.1
-23.85;-47.2;2025-10-01T21:00:00Z;17.1;0.00;4.9
-23.85;-47.2;2025-10-01T22:00:00Z;16.5;0.00;5.0
-23.85;-47.2;2025-10-01T23:00:00Z;15.9;0.03;5.0
-23.85;-47.2;2025-10-02T00:00:00Z;15.3;0.22;4.2
-23.85;-47.15;2025-10-01T00:00:00Z;19.5;0.00;2.1
-23.85;-47.15;2025-10-01T01:00:00Z;19.1;0.00;1.1
-23.85;-47.15;2025-10-01T02:00:00Z;17.5;0.00;2.9
-23.85;-47.15;2025-10-01T03:00:00Z;17.1;0.00;3.7
-23.85;-47.15;2025-10-01T04:00:00Z;16.2;0.00;4.0
-23.85;-47.15;2025-10-01T05:00:00Z;16.0;0.00;4.0
-23.85;-47.15;2025-10-01T06:00:00Z;16.0;0.00;3.0
-23.85;-47.15;2025-10-01T07:00:00Z;16.2;0.00;2.8
-23.85;-47.15;2025-10-01T08:00:00Z;16.0;0.00;2.2
-23.85;-47.15;2025-10-01T09:00:00Z;15.9;0.00;1.1
-23.85;-47.15;2025-10-01T10:00:00Z;16.1;0.00;2.5
-23.85;-47.15;2025-10-01T11:00:00Z;17.0;0.00;2.5
-23.85;-47.15;2025-10-01T12:00:00Z;19.1;0.00;1.6
-23.85;-47.15;2025-10-01T13:00:00Z;21.0;0.00;2.3
-23.85;-47.15;2025-10-01T14:00:00Z;22.8;0.00;2.2
-23.85;-47.15;2025-10-01T15:00:00Z;24.2;0.00;2.8
-23.85;-47.15;2025-10-01T16:00:00Z;24.3;0.00;3.2
-23.85;-47.15;2025-10-01T17:00:00Z;23.4;0.00;3.5
-23.85;-47.15;2025-10-01T18:00:00Z;22.5;0.00;3.3
-23.85;-47.15;2025-10-01T19:00:00Z;21.5;0.00;3.5
-23.85;-47.15;2025-10-01T20:00:00Z;20.6;0.08;3.9
-23.85;-47.15;2025-10-01T21:00:00Z;19.0;0.00;3.3
-23.85;-47.15;2025-10-01T22:00:00Z;18.0;0.00;3.3
-23.85;-47.15;2025-10-01T23:00:00Z;17.4;0.00;3.4
-23.85;-47.15;2025-10-02T00:00:00Z;17.0;0.03;2.9
-23.85;-47.1;2025-10-01T00:00:00Z;20.1;0.00;2.6
-23.85;-47.1;2025-10-01T01:00:00Z;19.5;0.00;1.6
-23.85;-47.1;2025-10-01T02:00:00Z;17.7;0.00;2.5
-23.85;-47.1;2025-10-01T03:00:00Z;17.3;0.00;3.7
-23.85;-47.1;2025-10-01T04:00:00Z;16.4;0.00;3.9
-23.85;-47.1;2025-10-01T05:00:00Z;16.2;0.00;4.2
-23.85;-47.1;2025-10-01T06:00:00Z;16.2;0.00;3.1
-23.85;-47.1;2025-10-01T07:00:00Z;16.4;0.00;2.8
-23.85;-47.1;2025-10-01T08:00:00Z;16.3;0.00;2.3
-23.85;-47.1;2025-10-01T09:00:00Z;16.2;0.00;1.1
-23.85;-47.1;2025-10-01T10:00:00Z;16.4;0.00;2.5
-23.85;-47.1;2025-10-01T11:00:00Z;17.4;0.00;2.5
-23.85;-47.1;2025-10-01T12:00:00Z;19.5;0.00;1.6
-23.85;-47.1;2025-10-01T13:00:00Z;21.3;0.00;2.3
-23.85;-47.1;2025-10-01T14:00:00Z;23.0;0.00;2.1
-23.85;-47.1;2025-10-01T15:00:00Z;24.6;0.00;2.7
-23.85;-47.1;2025-10-01T16:00:00Z;24.7;0.00;3.2
-23.85;-47.1;2025-10-01T17:00:00Z;23.9;0.00;3.5
-23.85;-47.1;2025-10-01T18:00:00Z;23.0;0.00;3.3
-23.85;-47.1;2025-10-01T19:00:00Z;22.0;0.04;3.6
-23.85;-47.1;2025-10-01T20:00:00Z;20.9;0.15;3.8
-23.85;-47.1;2025-10-01T21:00:00Z;19.3;0.00;3.1
-23.85;-47.1;2025-10-01T22:00:00Z;18.3;0.00;3.1
-23.85;-47.1;2025-10-01T23:00:00Z;17.6;0.00;3.3
-23.85;-47.1;2025-10-02T00:00:00Z;17.2;0.00;2.9
-23.85;-47.05;2025-10-01T00:00:00Z;19.6;0.00;2.6
-23.85;-47.05;2025-10-01T01:00:00Z;19.2;0.00;1.9
-23.85;-47.05;2025-10-01T02:00:00Z;17.5;0.00;2.0
-23.85;-47.05;2025-10-01T03:00:00Z;16.8;0.00;3.6
-23.85;-47.05;2025-10-01T04:00:00Z;16.2;0.00;3.7
-23.85;-47.05;2025-10-01T05:00:00Z;15.9;0.00;4.0
-23.85;-47.05;2025-10-01T06:00:00Z;15.9;0.00;3.1
-23.85;-47.05;2025-10-01T07:00:00Z;16.1;0.00;2.7
-23.85;-47.05;2025-10-01T08:00:00Z;16.0;0.00;2.3
-23.85;-47.05;2025-10-01T09:00:00Z;15.9;0.00;1.2
-23.85;-47.05;2025-10-01T10:00:00Z;16.2;0.00;2.5
-23.85;-47.05;2025-10-01T11:00:00Z;17.4;0.00;2.5
-23.85;-47.05;2025-10-01T12:00:00Z;19.6;0.00;1.5
-23.85;-47.05;2025-10-01T13:00:00Z;21.3;0.00;2.2
-23.85;-47.05;2025-10-01T14:00:00Z;22.8;0.00;2.0
-23.85;-47.05;2025-10-01T15:00:00Z;24.5;0.00;2.6
-23.85;-47.05;2025-10-01T16:00:00Z;24.6;0.00;3.1
-23.85;-47.05;2025-10-01T17:00:00Z;23.8;0.00;3.5
-23.85;-47.05;2025-10-01T18:00:00Z;22.8;0.00;3.3
-23.85;-47.05;2025-10-01T19:00:00Z;21.7;0.06;3.5
-23.85;-47.05;2025-10-01T20:00:00Z;20.4;0.18;3.7
-23.85;-47.05;2025-10-01T21:00:00Z;18.8;0.00;3.0
-23.85;-47.05;2025-10-01T22:00:00Z;17.7;0.00;3.0
-23.85;-47.05;2025-10-01T23:00:00Z;17.1;0.00;3.2
-23.85;-47.05;2025-10-02T00:00:00Z;16.9;0.00;3.0
-23.85;-47;2025-10-01T00:00:00Z;18.9;0.00;2.7
-23.85;-47;2025-10-01T01:00:00Z;18.6;0.00;2.2
-23.85;-47;2025-10-01T02:00:00Z;17.0;0.00;1.6
-23.85;-47;2025-10-01T03:00:00Z;16.2;0.00;3.5
-23.85;-47;2025-10-01T04:00:00Z;15.8;0.00;3.7
-23.85;-47;2025-10-01T05:00:00Z;15.3;0.00;3.8
-23.85;-47;2025-10-01T06:00:00Z;15.3;0.00;3.2
-23.85;-47;2025-10-01T07:00:00Z;15.5;0.00;2.7
-23.85;-47;2025-10-01T08:00:00Z;15.4;0.00;2.4
-23.85;-47;2025-10-01T09:00:00Z;15.3;0.00;1.3
-23.85;-47;2025-10-01T10:00:00Z;15.7;0.00;2.6
-23.85;-47;2025-10-01T11:00:00Z;17.0;0.00;2.6
-23.85;-47;2025-10-01T12:00:00Z;19.4;0.00;1.4
-23.85;-47;2025-10-01T13:00:00Z;21.1;0.00;2.2
-23.85;-47;2025-10-01T14:00:00Z;22.3;0.00;1.9
-23.85;-47;2025-10-01T15:00:00Z;24.2;0.00;2.5
-23.85;-47;2025-10-01T16:00:00Z;24.2;0.00;3.0
-23.85;-47;2025-10-01T17:00:00Z;23.4;0.00;3.5
-23.85;-47;2025-10-01T18:00:00Z;22.4;0.00;3.3
-23.85;-47;2025-10-01T19:00:00Z;21.1;0.08;3.5
-23.85;-47;2025-10-01T20:00:00Z;19.6;0.24;3.5
-23.85;-47;2025-10-01T21:00:00Z;17.9;0.00;2.9
-23.85;-47;2025-10-01T22:00:00Z;16.8;0.00;3.0
-23.85;-47;2025-10-01T23:00:00Z;16.5;0.00;3.2
-23.85;-47;2025-10-02T00:00:00Z;16.3;0.00;3.0
-23.85;-46.95;2025-10-01T00:00:00Z;19.6;0.00;2.2
-23.85;-46.95;2025-10-01T01:00:00Z;19.2;0.00;1.9
-23.85;-46.95;2025-10-01T02:00:00Z;18.0;0.00;1.0
-23.85;-46.95;2025-10-01T03:00:00Z;16.5;0.00;3.6
-23.85;-46.95;2025-10-01T04:00:00Z;16.4;0.00;3.7
-23.85;-46.95;2025-10-01T05:00:00Z;16.0;0.00;3.7
-23.85;-46.95;2025-10-01T06:00:00Z;15.9;0.00;3.4
-23.85;-46.95;2025-10-01T07:00:00Z;16.0;0.06;2.9
-23.85;-46.95;2025-10-01T08:00:00Z;16.0;0.07;2.6
-23.85;-46.95;2025-10-01T09:00:00Z;15.9;0.00;1.4
-23.85;-46.95;2025-10-01T10:00:00Z;16.2;0.00;2.6
-23.85;-46.95;2025-10-01T11:00:00Z;17.5;0.00;2.7
-23.85;-46.95;2025-10-01T12:00:00Z;19.9;0.00;1.6
-23.85;-46.95;2025-10-01T13:00:00Z;21.5;0.00;2.2
-23.85;-46.95;2025-10-01T14:00:00Z;22.6;0.00;2.1
-23.85;-46.95;2025-10-01T15:00:00Z;24.4;0.00;2.6
-23.85;-46.95;2025-10-01T16:00:00Z;24.5;0.00;3.1
-23.85;-46.95;2025-10-01T17:00:00Z;23.7;0.00;3.6
-23.85;-46.95;2025-10-01T18:00:00Z;22.6;0.00;3.4
-23.85;-46.95;2025-10-01T19:00:00Z;21.2;0.06;3.5
-23.85;-46.95;2025-10-01T20:00:00Z;19.6;0.28;3.5
-23.85;-46.95;2025-10-01T21:00:00Z;18.1;0.04;3.0
-23.85;-46.95;2025-10-01T22:00:00Z;17.1;0.00;3.0
-23.85;-46.95;2025-10-01T23:00:00Z;16.8;0.00;3.3
-23.85;-46.95;2025-10-02T00:00:00Z;16.6;0.00;3.2
-23.85;-46.9;2025-10-01T00:00:00Z;19.3;0.00;1.8
-23.85;-46.9;2025-10-01T01:00:00Z;18.8;0.00;1.6
-23.85;-46.9;2025-10-01T02:00:00Z;18.1;0.00;0.6
-23.85;-46.9;2025-10-01T03:00:00Z;16.2;0.00;3.8
-23.85;-46.9;2025-10-01T04:00:00Z;16.3;0.00;3.8
-23.85;-46.9;2025-10-01T05:00:00Z;15.9;0.00;3.6
-23.85;-46.9;2025-10-01T06:00:00Z;15.8;0.00;3.7
-23.85;-46.9;2025-10-01T07:00:00Z;15.9;0.14;3.2
-23.85;-46.9;2025-10-01T08:00:00Z;15.9;0.24;2.7
-23.85;-46.9;2025-10-01T09:00:00Z;15.8;0.00;1.7
-23.85;-46.9;2025-10-01T10:00:00Z;16.1;0.00;2.6
-23.85;-46.9;2025-10-01T11:00:00Z;17.4;0.00;2.9
-23.85;-46.9;2025-10-01T12:00:00Z;19.8;0.00;1.7
-23.85;-46.9;2025-10-01T13:00:00Z;21.5;0.00;2.3
-23.85;-46.9;2025-10-01T14:00:00Z;22.3;0.00;2.2
-23.85;-46.9;2025-10-01T15:00:00Z;24.1;0.00;2.7
-23.85;-46.9;2025-10-01T16:00:00Z;24.4;0.00;3.2
-23.85;-46.9;2025-10-01T17:00:00Z;23.5;0.00;3.7
-23.85;-46.9;2025-10-01T18:00:00Z;22.2;0.00;3.4
-23.85;-46.9;2025-10-01T19:00:00Z;20.6;0.04;3.5
-23.85;-46.9;2025-10-01T20:00:00Z;19.1;0.30;3.4
-23.85;-46.9;2025-10-01T21:00:00Z;17.6;0.09;3.0
-23.85;-46.9;2025-10-01T22:00:00Z;16.8;0.00;3.1
-23.85;-46.9;2025-10-01T23:00:00Z;16.6;0.00;3.4
-23.85;-46.9;2025-10-02T00:00:00Z;16.4;0.00;3.4
-23.85;-46.85;2025-10-01T00:00:00Z;19.1;0.00;1.8
-23.85;-46.85;2025-10-01T01:00:00Z;18.7;0.00;1.6
-23.85;-46.85;2025-10-01T02:00:00Z;18.0;0.00;0.3
-23.85;-46.85;2025-10-01T03:00:00Z;16.2;0.00;3.9
-23.85;-46.85;2025-10-01T04:00:00Z;16.0;0.00;4.0
-23.85;-46.85;2025-10-01T05:00:00Z;15.8;0.00;3.9
-23.85;-46.85;2025-10-01T06:00:00Z;15.7;0.00;4.0
-23.85;-46.85;2025-10-01T07:00:00Z;15.8;0.10;3.5
-23.85;-46.85;2025-10-01T08:00:00Z;15.8;0.32;2.9
-23.85;-46.85;2025-10-01T09:00:00Z;15.8;0.00;1.9
-23.85;-46.85;2025-10-01T10:00:00Z;16.0;0.00;2.5
-23.85;-46.85;2025-10-01T11:00:00Z;17.2;0.00;2.9
-23.85;-46.85;2025-10-01T12:00:00Z;19.5;0.00;1.8
-23.85;-46.85;2025-10-01T13:00:00Z;21.3;0.00;2.4
-23.85;-46.85;2025-10-01T14:00:00Z;22.1;0.00;2.2
-23.85;-46.85;2025-10-01T15:00:00Z;23.9;0.00;2.8
-23.85;-46.85;2025-10-01T16:00:00Z;24.2;0.00;3.2
-23.85;-46.85;2025-10-01T17:00:00Z;23.3;0.00;3.8
-23.85;-46.85;2025-10-01T18:00:00Z;21.9;0.00;3.4
-23.85;-46.85;2025-10-01T19:00:00Z;20.1;0.04;3.4
-23.85;-46.85;2025-10-01T20:00:00Z;18.7;0.31;3.3
-23.85;-46.85;2025-10-01T21:00:00Z;17.4;0.10;3.1
-23.85;-46.85;2025-10-01T22:00:00Z;16.6;0.00;3.2
-23.85;-46.85;2025-10-01T23:00:00Z;16.4;0.00;3.5
-23.85;-46.85;2025-10-02T00:00:00Z;16.2;0.00;3.6
-23.85;-46.8;2025-10-01T00:00:00Z;19.8;0.00;1.9
-23.85;-46.8;2025-10-01T01:00:00Z;19.6;0.00;1.6
-23.85;-46.8;2025-10-01T02:00:00Z;18.8;0.00;0.9
-23.85;-46.8;2025-10-01T03:00:00Z;16.9;0.00;4.0
-23.85;-46.8;2025-10-01T04:00:00Z;16.2;0.00;4.2
-23.85;-46.8;2025-10-01T05:00:00Z;16.1;0.00;4.2
-23.85;-46.8;2025-10-01T06:00:00Z;15.9;0.00;4.2
-23.85;-46.8;2025-10-01T07:00:00Z;16.1;0.00;3.9
-23.85;-46.8;2025-10-01T08:00:00Z;16.1;0.36;3.1
-23.85;-46.8;2025-10-01T09:00:00Z;16.1;0.00;2.1
-23.85;-46.8;2025-10-01T10:00:00Z;16.3;0.00;2.5
-23.85;-46.8;2025-10-01T11:00:00Z;17.3;0.00;3.0
-23.85;-46.8;2025-10-01T12:00:00Z;19.4;0.00;2.0
-23.85;-46.8;2025-10-01T13:00:00Z;21.3;0.00;2.5
-23.85;-46.8;2025-10-01T14:00:00Z;22.1;0.00;2.3
-23.85;-46.8;2025-10-01T15:00:00Z;23.9;0.00;2.8
-23.85;-46.8;2025-10-01T16:00:00Z;24.2;0.00;3.2
-23.85;-46.8;2025-10-01T17:00:00Z;23.3;0.00;3.8
-23.85;-46.8;2025-10-01T18:00:00Z;21.9;0.00;3.4
-23.85;-46.8;2025-10-01T19:00:00Z;19.9;0.03;3.3
-23.85;-46.8;2025-10-01T20:00:00Z;18.7;0.33;3.3
-23.85;-46.8;2025-10-01T21:00:00Z;17.5;0.12;3.2
-23.85;-46.8;2025-10-01T22:00:00Z;16.8;0.00;3.4
-23.85;-46.8;2025-10-01T23:00:00Z;16.6;0.00;3.6
-23.85;-46.8;2025-10-02T00:00:00Z;16.5;0.00;3.9
-23.85;-46.75;2025-10-01T00:00:00Z;20.0;0.00;2.0
-23.85;-46.75;2025-10-01T01:00:00Z;19.7;0.00;1.6
-23.85;-46.75;2025-10-01T02:00:00Z;18.8;0.00;1.1
-23.85;-46.75;2025-10-01T03:00:00Z;17.2;0.00;3.7
-23.85;-46.75;2025-10-01T04:00:00Z;16.0;0.00;4.3
-23.85;-46.75;2025-10-01T05:00:00Z;15.9;0.00;4.4
-23.85;-46.75;2025-10-01T06:00:00Z;15.7;0.00;4.2
-23.85;-46.75;2025-10-01T07:00:00Z;15.9;0.00;3.9
-23.85;-46.75;2025-10-01T08:00:00Z;16.0;0.37;3.0
-23.85;-46.75;2025-10-01T09:00:00Z;16.0;0.00;2.0
-23.85;-46.75;2025-10-01T10:00:00Z;16.2;0.00;2.4
-23.85;-46.75;2025-10-01T11:00:00Z;17.2;0.00;2.9
-23.85;-46.75;2025-10-01T12:00:00Z;19.3;0.00;1.9
-23.85;-46.75;2025-10-01T13:00:00Z;21.2;0.00;2.4
-23.85;-46.75;2025-10-01T14:00:00Z;22.1;0.00;2.2
-23.85;-46.75;2025-10-01T15:00:00Z;23.8;0.00;2.6
-23.85;-46.75;2025-10-01T16:00:00Z;24.1;0.00;3.0
-23.85;-46.75;2025-10-01T17:00:00Z;23.2;0.00;3.6
-23.85;-46.75;2025-10-01T18:00:00Z;21.7;0.00;3.2
-23.85;-46.75;2025-10-01T19:00:00Z;19.6;0.00;3.1
-23.85;-46.75;2025-10-01T20:00:00Z;18.6;0.30;3.2
-23.85;-46.75;2025-10-01T21:00:00Z;17.3;0.24;3.2
-23.85;-46.75;2025-10-01T22:00:00Z;16.7;0.03;3.2
-23.85;-46.75;2025-10-01T23:00:00Z;16.4;0.00;3.4
-23.85;-46.75;2025-10-02T00:00:00Z;16.4;0.00;3.7
-23.85;-46.7;2025-10-01T00:00:00Z;20.6;0.00;2.2
-23.85;-46.7;2025-10-01T01:00:00Z;20.2;0.00;1.6
-23.85;-46.7;2025-10-01T02:00:00Z;19.2;0.00;1.4
-23.85;-46.7;2025-10-01T03:00:00Z;17.8;0.00;3.3
-23.85;-46.7;2025-10-01T04:00:00Z;16.1;0.00;4.3
-23.85;-46.7;2025-10-01T05:00:00Z;15.9;0.00;4.7
-23.85;-46.7;2025-10-01T06:00:00Z;15.7;0.00;4.1
-23.85;-46.7;2025-10-01T07:00:00Z;15.9;0.00;3.9
-23.85;-46.7;2025-10-01T08:00:00Z;16.0;0.40;2.8
-23.85;-46.7;2025-10-01T09:00:00Z;16.0;0.00;1.9
-23.85;-46.7;2025-10-01T10:00:00Z;16.3;0.00;2.2
-23.85;-46.7;2025-10-01T11:00:00Z;17.3;0.00;2.8
-23.85;-46.7;2025-10-01T12:00:00Z;19.3;0.00;1.8
-23.85;-46.7;2025-10-01T13:00:00Z;21.3;0.00;2.3
-23.85;-46.7;2025-10-01T14:00:00Z;22.2;0.00;2.0
-23.85;-46.7;2025-10-01T15:00:00Z;23.9;0.00;2.4
-23.85;-46.7;2025-10-01T16:00:00Z;24.1;0.00;2.7
-23.85;-46.7;2025-10-01T17:00:00Z;23.2;0.00;3.4
-23.85;-46.7;2025-10-01T18:00:00Z;21.6;0.00;3.1
-23.85;-46.7;2025-10-01T19:00:00Z;19.5;0.00;2.9
-23.85;-46.7;2025-10-01T20:00:00Z;18.5;0.31;3.1
-23.85;-46.7;2025-10-01T21:00:00Z;17.3;0.29;3.1
-23.85;-46.7;2025-10-01T22:00:00Z;16.7;0.08;2.9
-23.85;-46.7;2025-10-01T23:00:00Z;16.4;0.00;3.2
-23.85;-46.7;2025-10-02T00:00:00Z;16.5;0.00;3.6
-23.85;-46.65;2025-10-01T00:00:00Z;20.2;0.00;1.5
-23.85;-46.65;2025-10-01T01:00:00Z;19.9;0.00;1.0
-23.85;-46.65;2025-10-01T02:00:00Z;19.2;0.00;0.9
-23.85;-46.65;2025-10-01T03:00:00Z;17.9;0.00;2.5
-23.85;-46.65;2025-10-01T04:00:00Z;16.2;0.00;3.8
-23.85;-46.65;2025-10-01T05:00:00Z;16.0;0.00;4.3
-23.85;-46.65;2025-10-01T06:00:00Z;15.8;0.00;3.8
-23.85;-46.65;2025-10-01T07:00:00Z;15.9;0.00;3.3
-23.85;-46.65;2025-10-01T08:00:00Z;16.0;0.33;2.3
-23.85;-46.65;2025-10-01T09:00:00Z;16.1;0.03;1.8
-23.85;-46.65;2025-10-01T10:00:00Z;16.4;0.00;2.0
-23.85;-46.65;2025-10-01T11:00:00Z;17.5;0.00;2.7
-23.85;-46.65;2025-10-01T12:00:00Z;19.5;0.00;1.6
-23.85;-46.65;2025-10-01T13:00:00Z;21.5;0.00;2.2
-23.85;-46.65;2025-10-01T14:00:00Z;22.4;0.00;1.9
-23.85;-46.65;2025-10-01T15:00:00Z;23.7;0.00;2.3
-23.85;-46.65;2025-10-01T16:00:00Z;23.9;0.00;2.5
-23.85;-46.65;2025-10-01T17:00:00Z;23.1;0.00;3.2
-23.85;-46.65;2025-10-01T18:00:00Z;21.5;0.00;3.0
-23.85;-46.65;2025-10-01T19:00:00Z;19.4;0.03;2.8
-23.85;-46.65;2025-10-01T20:00:00Z;18.5;0.35;3.0
-23.85;-46.65;2025-10-01T21:00:00Z;17.3;0.30;3.1
-23.85;-46.65;2025-10-01T22:00:00Z;16.8;0.13;2.7
-23.85;-46.65;2025-10-01T23:00:00Z;16.5;0.00;3.0
-23.85;-46.65;2025-10-02T00:00:00Z;16.5;0.00;3.3
-23.85;-46.6;2025-10-01T00:00:00Z;19.4;0.00;0.9
-23.85;-46.6;2025-10-01T01:00:00Z;19.3;0.00;0.5
-23.85;-46.6;2025-10-01T02:00:00Z;18.9;0.00;0.6
-23.85;-46.6;2025-10-01T03:00:00Z;17.8;0.00;1.8
-23.85;-46.6;2025-10-01T04:00:00Z;16.1;0.00;3.4
-23.85;-46.6;2025-10-01T05:00:00Z;15.7;0.00;4.1
-23.85;-46.6;2025-10-01T06:00:00Z;15.6;0.00;3.5
-23.85;-46.6;2025-10-01T07:00:00Z;15.7;0.00;2.7
-23.85;-46.6;2025-10-01T08:00:00Z;15.8;0.31;1.9
-23.85;-46.6;2025-10-01T09:00:00Z;15.9;0.16;1.7
-23.85;-46.6;2025-10-01T10:00:00Z;16.3;0.00;1.7
-23.85;-46.6;2025-10-01T11:00:00Z;17.5;0.00;2.5
-23.85;-46.6;2025-10-01T12:00:00Z;19.5;0.00;1.5
-23.85;-46.6;2025-10-01T13:00:00Z;21.5;0.00;2.1
-23.85;-46.6;2025-10-01T14:00:00Z;22.3;0.00;1.9
-23.85;-46.6;2025-10-01T15:00:00Z;23.4;0.00;2.2
-23.85;-46.6;2025-10-01T16:00:00Z;23.5;0.00;2.4
-23.85;-46.6;2025-10-01T17:00:00Z;22.7;0.00;3.1
-23.85;-46.6;2025-10-01T18:00:00Z;21.1;0.00;2.9
-23.85;-46.6;2025-10-01T19:00:00Z;19.0;0.04;2.7
-23.85;-46.6;2025-10-01T20:00:00Z;18.1;0.36;3.0
-23.85;-46.6;2025-10-01T21:00:00Z;17.1;0.24;3.0
-23.85;-46.6;2025-10-01T22:00:00Z;16.6;0.20;2.6
-23.85;-46.6;2025-10-01T23:00:00Z;16.4;0.00;2.8
-23.85;-46.6;2025-10-02T00:00:00Z;16.3;0.00;3.0
-23.85;-46.55;2025-10-01T00:00:00Z;19.1;0.00;0.8
-23.85;-46.55;2025-10-01T01:00:00Z;18.9;0.00;0.5
-23.85;-46.55;2025-10-01T02:00:00Z;18.5;0.00;0.8
-23.85;-46.55;2025-10-01T03:00:00Z;17.7;0.00;1.7
-23.85;-46.55;2025-10-01T04:00:00Z;16.1;0.00;3.0
-23.85;-46.55;2025-10-01T05:00:00Z;16.0;0.00;3.6
-23.85;-46.55;2025-10-01T06:00:00Z;15.8;0.00;3.3
-23.85;-46.55;2025-10-01T07:00:00Z;15.9;0.17;2.1
-23.85;-46.55;2025-10-01T08:00:00Z;15.9;0.60;1.4
-23.85;-46.55;2025-10-01T09:00:00Z;16.1;0.24;1.4
-23.85;-46.55;2025-10-01T10:00:00Z;16.5;0.00;1.3
-23.85;-46.55;2025-10-01T11:00:00Z;17.7;0.00;2.4
-23.85;-46.55;2025-10-01T12:00:00Z;19.7;0.00;1.4
-23.85;-46.55;2025-10-01T13:00:00Z;21.6;0.00;2.3
-23.85;-46.55;2025-10-01T14:00:00Z;22.3;0.00;2.2
-23.85;-46.55;2025-10-01T15:00:00Z;23.2;0.00;2.5
-23.85;-46.55;2025-10-01T16:00:00Z;23.2;0.00;2.6
-23.85;-46.55;2025-10-01T17:00:00Z;22.5;0.00;3.3
-23.85;-46.55;2025-10-01T18:00:00Z;20.9;0.00;3.1
